city,pollutant,unit,year,value,n_stations
Kitchener–Waterloo,NO2,ppb,2020,4.9,1
Kitchener–Waterloo,NO2,ppb,2021,4.8,1
Kitchener–Waterloo,NO2,ppb,2022,5.4,1
Kitchener–Waterloo,NO2,ppb,2023,5.0,1
Kitchener–Waterloo,NO2,ppb,2024,5.0,1
London,NO2,ppb,1977,27.71,1
London,NO2,ppb,1978,30.46,1
London,NO2,ppb,1979,29.69,1
London,NO2,ppb,1980,20.31,1
London,NO2,ppb,1981,17.05,1
London,NO2,ppb,1982,20.38,1
London,NO2,ppb,1983,21.03,1
London,NO2,ppb,1984,24.3,1
London,NO2,ppb,1985,24.75,1
London,NO2,ppb,1986,25.35,1
London,NO2,ppb,1987,20.82,1
London,NO2,ppb,1988,19.91,1
London,NO2,ppb,1989,21.51,1
London,NO2,ppb,1990,21.5,1
London,NO2,ppb,1991,18.85,1
London,NO2,ppb,1992,18.36,1
London,NO2,ppb,1993,19.7,1
London,NO2,ppb,1994,22.9,1
London,NO2,ppb,1996,18.06,1
London,NO2,ppb,1997,18.21,1
London,NO2,ppb,1998,17.68,1
London,NO2,ppb,1999,19.39,1
London,NO2,ppb,2000,17.59,1
London,NO2,ppb,2001,17.35,1
London,NO2,ppb,2004,13.77,1
London,NO2,ppb,2005,14.1,1
London,NO2,ppb,2006,12.3,1
London,NO2,ppb,2007,11.7,1
London,NO2,ppb,2008,10.8,1
London,NO2,ppb,2009,9.0,1
London,NO2,ppb,2010,8.8,1
London,NO2,ppb,2011,8.3,1
London,NO2,ppb,2012,6.3,1
London,NO2,ppb,2013,6.4,1
London,NO2,ppb,2014,6.9,1
London,NO2,ppb,2015,6.6,1
London,NO2,ppb,2016,5.4,1
London,NO2,ppb,2017,5.8,1
London,NO2,ppb,2018,5.4,1
London,NO2,ppb,2019,5.8,1
London,NO2,ppb,2020,4.5,1
London,NO2,ppb,2021,5.2,1
London,NO2,ppb,2022,4.9,1
London,NO2,ppb,2023,4.9,1
London,NO2,ppb,2024,5.0,1
Moncton,NO2,ppb,2001,13.1,1
Moncton,NO2,ppb,2003,6.74,1
Moncton,NO2,ppb,2005,5.1,1
Moncton,NO2,ppb,2007,4.5,1
Moncton,NO2,ppb,2008,4.4,1
Moncton,NO2,ppb,2009,5.1,1
Moncton,NO2,ppb,2010,4.8,1
Moncton,NO2,ppb,2011,5.9,1
Moncton,NO2,ppb,2012,4.5,1
Moncton,NO2,ppb,2013,5.2,1
Moncton,NO2,ppb,2014,5.2,1
Moncton,NO2,ppb,2015,5.6,1
Moncton,NO2,ppb,2016,3.7,1
Moncton,NO2,ppb,2017,3.8,1
Moncton,NO2,ppb,2018,3.4,1
Moncton,NO2,ppb,2019,3.6,1
Moncton,NO2,ppb,2020,3.1,1
Moncton,NO2,ppb,2021,3.5,1
Moncton,NO2,ppb,2022,3.5,1
Moncton,NO2,ppb,2023,3.4,1
Moncton,NO2,ppb,2024,3.0,1
Montréal,NO2,ppb,1974,30.07,1
Montréal,NO2,ppb,1975,19.01,2
Montréal,NO2,ppb,1976,26.07,2
Montréal,NO2,ppb,1977,32.12,4
Montréal,NO2,ppb,1978,32.77,4
Montréal,NO2,ppb,1979,34.02,4
Montréal,NO2,ppb,1980,33.12,5
Montréal,NO2,ppb,1981,25.3,3
Montréal,NO2,ppb,1982,21.35,5
Montréal,NO2,ppb,1983,28.52,5
Montréal,NO2,ppb,1984,25.41,6
Montréal,NO2,ppb,1985,24.14,5
Montréal,NO2,ppb,1986,18.59,5
Montréal,NO2,ppb,1987,23.48,4
Montréal,NO2,ppb,1988,20.63,8
Montréal,NO2,ppb,1989,26.62,6
Montréal,NO2,ppb,1990,24.72,4
Montréal,NO2,ppb,1991,23.46,2
Montréal,NO2,ppb,1992,19.94,4
Montréal,NO2,ppb,1993,22.42,8
Montréal,NO2,ppb,1994,20.74,8
Montréal,NO2,ppb,1995,18.29,8
Montréal,NO2,ppb,1996,18.23,8
Montréal,NO2,ppb,1997,21.74,7
Montréal,NO2,ppb,1998,20.43,8
Montréal,NO2,ppb,1999,19.2,10
Montréal,NO2,ppb,2000,19.15,9
Montréal,NO2,ppb,2001,18.08,8
Montréal,NO2,ppb,2003,18.98,9
Montréal,NO2,ppb,2004,17.37,6
Montréal,NO2,ppb,2005,17.71,7
Montréal,NO2,ppb,2006,14.5,9
Montréal,NO2,ppb,2007,14.57,9
Montréal,NO2,ppb,2008,15.6,7
Montréal,NO2,ppb,2009,13.29,9
Montréal,NO2,ppb,2010,12.27,9
Montréal,NO2,ppb,2011,12.39,10
Montréal,NO2,ppb,2012,10.99,10
Montréal,NO2,ppb,2013,10.69,9
Montréal,NO2,ppb,2014,10.23,10
Montréal,NO2,ppb,2015,10.04,8
Montréal,NO2,ppb,2016,9.39,10
Montréal,NO2,ppb,2017,9.74,9
Montréal,NO2,ppb,2018,9.91,9
Montréal,NO2,ppb,2019,9.07,9
Montréal,NO2,ppb,2020,8.16,10
Montréal,NO2,ppb,2021,8.03,10
Montréal,NO2,ppb,2022,8.44,9
Montréal,NO2,ppb,2023,7.97,9
Montréal,NO2,ppb,2024,7.44,9
Ottawa–Gatineau,NO2,ppb,1976,19.78,1
Ottawa–Gatineau,NO2,ppb,1977,19.8,1
Ottawa–Gatineau,NO2,ppb,1978,22.03,3
Ottawa–Gatineau,NO2,ppb,1979,19.05,3
Ottawa–Gatineau,NO2,ppb,1980,21.38,3
Ottawa–Gatineau,NO2,ppb,1981,16.45,4
Ottawa–Gatineau,NO2,ppb,1982,19.74,4
Ottawa–Gatineau,NO2,ppb,1983,13.56,3
Ottawa–Gatineau,NO2,ppb,1984,21.75,3
Ottawa–Gatineau,NO2,ppb,1985,19.54,3
Ottawa–Gatineau,NO2,ppb,1986,21.86,3
Ottawa–Gatineau,NO2,ppb,1987,23.35,3
Ottawa–Gatineau,NO2,ppb,1988,21.43,3
Ottawa–Gatineau,NO2,ppb,1989,23.35,3
Ottawa–Gatineau,NO2,ppb,1990,19.66,3
Ottawa–Gatineau,NO2,ppb,1991,13.13,1
Ottawa–Gatineau,NO2,ppb,1992,18.48,3
Ottawa–Gatineau,NO2,ppb,1993,18.34,3
Ottawa–Gatineau,NO2,ppb,1994,19.37,3
Ottawa–Gatineau,NO2,ppb,1995,20.14,2
Ottawa–Gatineau,NO2,ppb,1996,12.94,2
Ottawa–Gatineau,NO2,ppb,1997,12.55,1
Ottawa–Gatineau,NO2,ppb,1998,16.24,3
Ottawa–Gatineau,NO2,ppb,1999,12.22,2
Ottawa–Gatineau,NO2,ppb,2000,15.72,3
Ottawa–Gatineau,NO2,ppb,2001,18.34,3
Ottawa–Gatineau,NO2,ppb,2003,12.76,2
Ottawa–Gatineau,NO2,ppb,2004,14.82,3
Ottawa–Gatineau,NO2,ppb,2005,9.9,2
Ottawa–Gatineau,NO2,ppb,2006,8.4,2
Ottawa–Gatineau,NO2,ppb,2007,8.13,3
Ottawa–Gatineau,NO2,ppb,2008,9.37,3
Ottawa–Gatineau,NO2,ppb,2009,7.7,3
Ottawa–Gatineau,NO2,ppb,2010,6.73,3
Ottawa–Gatineau,NO2,ppb,2011,7.13,3
Ottawa–Gatineau,NO2,ppb,2012,6.83,3
Ottawa–Gatineau,NO2,ppb,2013,6.93,3
Ottawa–Gatineau,NO2,ppb,2014,6.33,3
Ottawa–Gatineau,NO2,ppb,2015,6.27,3
Ottawa–Gatineau,NO2,ppb,2016,6.13,3
Ottawa–Gatineau,NO2,ppb,2017,5.93,3
Ottawa–Gatineau,NO2,ppb,2018,6.4,2
Ottawa–Gatineau,NO2,ppb,2019,6.0,2
Ottawa–Gatineau,NO2,ppb,2020,5.2,2
Ottawa–Gatineau,NO2,ppb,2021,4.95,2
Ottawa–Gatineau,NO2,ppb,2022,5.25,2
Ottawa–Gatineau,NO2,ppb,2023,4.65,2
Ottawa–Gatineau,NO2,ppb,2024,4.0,2
Québec City,NO2,ppb,1975,20.12,1
Québec City,NO2,ppb,1976,23.36,1
Québec City,NO2,ppb,1977,21.42,1
Québec City,NO2,ppb,1978,30.03,1
Québec City,NO2,ppb,1980,37.84,1
Québec City,NO2,ppb,1981,26.89,1
Québec City,NO2,ppb,1982,23.22,1
Québec City,NO2,ppb,1984,22.98,1
Québec City,NO2,ppb,1985,22.37,1
Québec City,NO2,ppb,1986,19.73,1
Québec City,NO2,ppb,1987,15.73,1
Québec City,NO2,ppb,1988,18.27,1
Québec City,NO2,ppb,1989,31.19,1
Québec City,NO2,ppb,1990,34.04,1
Québec City,NO2,ppb,1991,14.77,2
Québec City,NO2,ppb,1992,9.57,2
Québec City,NO2,ppb,1993,11.59,2
Québec City,NO2,ppb,1994,13.97,2
Québec City,NO2,ppb,1996,12.28,2
Québec City,NO2,ppb,1997,13.05,2
Québec City,NO2,ppb,1998,9.23,1
Québec City,NO2,ppb,1999,11.47,2
Québec City,NO2,ppb,2000,12.3,2
Québec City,NO2,ppb,2001,11.8,2
Québec City,NO2,ppb,2003,15.32,1
Québec City,NO2,ppb,2004,13.58,1
Québec City,NO2,ppb,2005,12.6,1
Québec City,NO2,ppb,2006,12.3,1
Québec City,NO2,ppb,2007,12.4,1
Québec City,NO2,ppb,2008,13.2,1
Québec City,NO2,ppb,2009,11.2,1
Québec City,NO2,ppb,2010,7.87,3
Québec City,NO2,ppb,2011,8.4,3
Québec City,NO2,ppb,2012,9.1,1
Québec City,NO2,ppb,2013,8.8,1
Québec City,NO2,ppb,2014,9.1,1
Québec City,NO2,ppb,2015,8.7,1
Québec City,NO2,ppb,2016,8.1,1
Québec City,NO2,ppb,2017,8.8,1
Québec City,NO2,ppb,2018,8.7,1
Québec City,NO2,ppb,2019,6.33,3
Québec City,NO2,ppb,2020,6.25,4
Québec City,NO2,ppb,2021,5.7,4
Québec City,NO2,ppb,2022,6.6,3
Québec City,NO2,ppb,2023,6.57,3
Québec City,NO2,ppb,2024,6.0,3
Regina,NO2,ppb,1985,23.5,1
Regina,NO2,ppb,1987,23.39,1
Regina,NO2,ppb,1989,19.15,1
Regina,NO2,ppb,1990,14.44,1
Regina,NO2,ppb,1991,13.68,1
Regina,NO2,ppb,1992,13.59,1
Regina,NO2,ppb,1993,14.12,1
Regina,NO2,ppb,1994,13.43,1
Regina,NO2,ppb,1995,15.87,1
Regina,NO2,ppb,1996,14.33,1
Regina,NO2,ppb,1998,15.13,1
Regina,NO2,ppb,1999,12.37,1
Regina,NO2,ppb,2001,12.59,1
Regina,NO2,ppb,2003,13.95,1
Regina,NO2,ppb,2004,11.66,1
Regina,NO2,ppb,2005,12.1,1
Regina,NO2,ppb,2006,14.7,1
Regina,NO2,ppb,2007,12.0,1
Regina,NO2,ppb,2008,10.8,1
Regina,NO2,ppb,2009,10.1,1
Regina,NO2,ppb,2010,10.9,1
Regina,NO2,ppb,2011,9.4,1
Regina,NO2,ppb,2012,9.3,1
Regina,NO2,ppb,2013,9.3,1
Regina,NO2,ppb,2014,11.0,1
Regina,NO2,ppb,2016,7.3,1
Regina,NO2,ppb,2017,8.5,1
Regina,NO2,ppb,2018,9.1,1
Regina,NO2,ppb,2019,8.8,1
Regina,NO2,ppb,2020,7.4,1
Regina,NO2,ppb,2021,7.1,1
Regina,NO2,ppb,2022,7.7,1
Regina,NO2,ppb,2023,8.4,1
Regina,NO2,ppb,2024,8.0,1
Saint John,NO2,ppb,1981,16.38,1
Saint John,NO2,ppb,1982,15.0,1
Saint John,NO2,ppb,1983,7.33,1
Saint John,NO2,ppb,1984,11.57,1
Saint John,NO2,ppb,1985,11.97,1
Saint John,NO2,ppb,1986,11.8,1
Saint John,NO2,ppb,1987,19.29,1
Saint John,NO2,ppb,1988,9.66,2
Saint John,NO2,ppb,1990,8.58,2
Saint John,NO2,ppb,1991,3.31,1
Saint John,NO2,ppb,1992,8.03,2
Saint John,NO2,ppb,1993,8.98,2
Saint John,NO2,ppb,1994,8.99,2
Saint John,NO2,ppb,1995,10.23,2
Saint John,NO2,ppb,1996,8.92,2
Saint John,NO2,ppb,1997,7.92,2
Saint John,NO2,ppb,1998,7.21,2
Saint John,NO2,ppb,1999,11.38,1
Saint John,NO2,ppb,2001,12.95,1
Saint John,NO2,ppb,2003,11.01,2
Saint John,NO2,ppb,2004,8.13,2
Saint John,NO2,ppb,2005,6.65,2
Saint John,NO2,ppb,2006,3.4,1
Saint John,NO2,ppb,2007,6.5,1
Saint John,NO2,ppb,2008,4.35,2
Saint John,NO2,ppb,2009,3.13,3
Saint John,NO2,ppb,2010,4.55,2
Saint John,NO2,ppb,2011,2.9,2
Saint John,NO2,ppb,2012,3.33,3
Saint John,NO2,ppb,2013,4.43,3
Saint John,NO2,ppb,2014,3.7,3
Saint John,NO2,ppb,2015,4.23,3
Saint John,NO2,ppb,2016,3.25,2
Saint John,NO2,ppb,2017,3.63,3
Saint John,NO2,ppb,2018,3.03,3
Saint John,NO2,ppb,2019,3.47,3
Saint John,NO2,ppb,2020,3.23,3
Saint John,NO2,ppb,2021,3.1,1
Saint John,NO2,ppb,2022,3.4,3
Saint John,NO2,ppb,2023,3.4,3
Saint John,NO2,ppb,2024,3.33,3
Saskatoon,NO2,ppb,1984,15.33,1
Saskatoon,NO2,ppb,1985,13.76,1
Saskatoon,NO2,ppb,1986,16.17,1
Saskatoon,NO2,ppb,1987,17.12,1
Saskatoon,NO2,ppb,1988,17.24,1
Saskatoon,NO2,ppb,1989,15.08,1
Saskatoon,NO2,ppb,1990,12.2,1
Saskatoon,NO2,ppb,1991,13.96,1
Saskatoon,NO2,ppb,1992,11.07,1
Saskatoon,NO2,ppb,1993,16.75,1
Saskatoon,NO2,ppb,1994,12.82,1
Saskatoon,NO2,ppb,1995,12.53,1
Saskatoon,NO2,ppb,1996,13.91,1
Saskatoon,NO2,ppb,1997,12.48,1
Saskatoon,NO2,ppb,1998,12.8,1
Saskatoon,NO2,ppb,1999,12.48,1
Saskatoon,NO2,ppb,2003,11.69,1
Saskatoon,NO2,ppb,2004,11.79,1
Saskatoon,NO2,ppb,2005,9.9,1
Saskatoon,NO2,ppb,2006,10.5,1
Saskatoon,NO2,ppb,2008,8.5,1
Saskatoon,NO2,ppb,2009,10.3,1
Saskatoon,NO2,ppb,2010,11.1,1
Saskatoon,NO2,ppb,2011,11.4,1
Saskatoon,NO2,ppb,2012,10.5,1
Saskatoon,NO2,ppb,2013,11.1,1
Saskatoon,NO2,ppb,2014,9.7,1
Saskatoon,NO2,ppb,2015,8.2,1
Saskatoon,NO2,ppb,2016,8.9,1
Saskatoon,NO2,ppb,2017,8.6,1
Saskatoon,NO2,ppb,2018,9.0,1
Saskatoon,NO2,ppb,2019,8.1,1
Saskatoon,NO2,ppb,2020,7.4,1
Saskatoon,NO2,ppb,2021,7.1,1
Saskatoon,NO2,ppb,2022,7.6,1
Saskatoon,NO2,ppb,2023,8.3,1
Saskatoon,NO2,ppb,2024,7.0,1
St. Catharines–Niagara,NO2,ppb,1977,24.12,1
St. Catharines–Niagara,NO2,ppb,1978,22.28,1
St. Catharines–Niagara,NO2,ppb,1979,25.79,1
St. Catharines–Niagara,NO2,ppb,1980,20.35,1
St. Catharines–Niagara,NO2,ppb,1981,22.36,1
St. Catharines–Niagara,NO2,ppb,1982,18.43,1
St. Catharines–Niagara,NO2,ppb,1983,19.82,1
St. Catharines–Niagara,NO2,ppb,1984,17.72,1
St. Catharines–Niagara,NO2,ppb,1985,16.85,1
St. Catharines–Niagara,NO2,ppb,1989,20.97,1
St. Catharines–Niagara,NO2,ppb,1990,15.91,1
St. Catharines–Niagara,NO2,ppb,1991,15.83,1
St. Catharines–Niagara,NO2,ppb,1992,12.05,1
St. Catharines–Niagara,NO2,ppb,1993,17.55,1
St. Catharines–Niagara,NO2,ppb,1994,16.66,1
St. Catharines–Niagara,NO2,ppb,1995,13.8,1
St. Catharines–Niagara,NO2,ppb,1996,15.95,1
St. Catharines–Niagara,NO2,ppb,1997,13.67,1
St. Catharines–Niagara,NO2,ppb,1998,15.88,1
St. Catharines–Niagara,NO2,ppb,1999,15.79,1
St. Catharines–Niagara,NO2,ppb,2000,16.96,1
St. Catharines–Niagara,NO2,ppb,2001,21.15,1
St. Catharines–Niagara,NO2,ppb,2006,11.7,1
St. Catharines–Niagara,NO2,ppb,2007,12.0,1
St. Catharines–Niagara,NO2,ppb,2008,10.4,1
St. Catharines–Niagara,NO2,ppb,2009,9.9,1
St. Catharines–Niagara,NO2,ppb,2010,9.1,1
St. Catharines–Niagara,NO2,ppb,2011,8.5,1
St. Catharines–Niagara,NO2,ppb,2012,8.0,1
St. Catharines–Niagara,NO2,ppb,2013,7.7,1
St. Catharines–Niagara,NO2,ppb,2014,7.3,1
St. Catharines–Niagara,NO2,ppb,2015,7.3,1
St. Catharines–Niagara,NO2,ppb,2016,6.6,1
St. Catharines–Niagara,NO2,ppb,2017,6.6,1
St. Catharines–Niagara,NO2,ppb,2018,6.0,1
St. Catharines–Niagara,NO2,ppb,2019,6.0,1
St. Catharines–Niagara,NO2,ppb,2020,5.3,1
St. Catharines–Niagara,NO2,ppb,2021,5.8,1
St. Catharines–Niagara,NO2,ppb,2022,5.7,1
St. Catharines–Niagara,NO2,ppb,2023,5.8,1
St. Catharines–Niagara,NO2,ppb,2024,5.0,1
St. John's,NO2,ppb,1990,15.14,1
St. John's,NO2,ppb,1991,14.25,1
St. John's,NO2,ppb,1992,13.82,1
St. John's,NO2,ppb,1993,15.27,1
St. John's,NO2,ppb,1998,4.78,1
St. John's,NO2,ppb,1999,6.67,1
St. John's,NO2,ppb,2000,8.39,1
St. John's,NO2,ppb,2001,11.4,1
St. John's,NO2,ppb,2003,5.62,2
St. John's,NO2,ppb,2004,4.52,2
St. John's,NO2,ppb,2005,4.65,2
St. John's,NO2,ppb,2006,3.95,2
St. John's,NO2,ppb,2008,4.65,2
St. John's,NO2,ppb,2009,2.75,2
St. John's,NO2,ppb,2010,4.3,2
St. John's,NO2,ppb,2011,3.95,2
St. John's,NO2,ppb,2012,3.75,2
St. John's,NO2,ppb,2013,4.5,2
St. John's,NO2,ppb,2014,3.85,2
St. John's,NO2,ppb,2015,3.15,2
St. John's,NO2,ppb,2016,3.45,2
St. John's,NO2,ppb,2017,4.25,2
St. John's,NO2,ppb,2018,3.4,2
St. John's,NO2,ppb,2019,2.6,2
St. John's,NO2,ppb,2020,1.1,1
St. John's,NO2,ppb,2021,2.5,2
St. John's,NO2,ppb,2022,2.5,2
St. John's,NO2,ppb,2023,2.75,2
St. John's,NO2,ppb,2024,3.0,2
Sudbury,NO2,ppb,1976,7.89,1
Sudbury,NO2,ppb,1977,13.07,1
Sudbury,NO2,ppb,1978,12.49,1
Sudbury,NO2,ppb,1979,5.57,1
Sudbury,NO2,ppb,1980,6.47,1
Sudbury,NO2,ppb,1981,7.22,1
Sudbury,NO2,ppb,1982,6.05,1
Sudbury,NO2,ppb,1983,6.07,1
Sudbury,NO2,ppb,1984,5.21,1
Sudbury,NO2,ppb,1985,9.95,1
Sudbury,NO2,ppb,1986,9.87,1
Sudbury,NO2,ppb,1987,10.92,1
Sudbury,NO2,ppb,1988,9.81,1
Sudbury,NO2,ppb,1989,10.53,1
Sudbury,NO2,ppb,1990,8.71,1
Sudbury,NO2,ppb,1991,9.2,1
Sudbury,NO2,ppb,1992,8.89,1
Sudbury,NO2,ppb,1993,9.91,1
Sudbury,NO2,ppb,1994,10.65,1
Sudbury,NO2,ppb,1995,12.3,1
Sudbury,NO2,ppb,1996,8.0,1
Sudbury,NO2,ppb,1997,7.49,1
Sudbury,NO2,ppb,1999,7.67,1
Sudbury,NO2,ppb,2000,8.61,1
Sudbury,NO2,ppb,2001,7.61,1
Sudbury,NO2,ppb,2003,7.88,1
Sudbury,NO2,ppb,2013,7.2,1
Sudbury,NO2,ppb,2014,7.3,1
Sudbury,NO2,ppb,2015,7.2,1
Sudbury,NO2,ppb,2016,6.9,1
Sudbury,NO2,ppb,2017,6.8,1
Sudbury,NO2,ppb,2018,6.5,1
Sudbury,NO2,ppb,2019,6.9,1
Sudbury,NO2,ppb,2020,6.3,1
Sudbury,NO2,ppb,2021,5.6,1
Sudbury,NO2,ppb,2022,6.1,1
Sudbury,NO2,ppb,2023,5.5,1
Sudbury,NO2,ppb,2024,5.0,1
Thunder Bay,NO2,ppb,1987,12.25,1
Thunder Bay,NO2,ppb,1988,12.25,1
Thunder Bay,NO2,ppb,1989,12.22,1
Thunder Bay,NO2,ppb,1990,12.1,1
Thunder Bay,NO2,ppb,1991,14.33,1
Thunder Bay,NO2,ppb,1992,11.22,1
Thunder Bay,NO2,ppb,1993,10.94,1
Thunder Bay,NO2,ppb,1994,13.21,1
Thunder Bay,NO2,ppb,1995,12.37,1
Thunder Bay,NO2,ppb,1996,11.9,1
Thunder Bay,NO2,ppb,1997,11.82,1
Thunder Bay,NO2,ppb,1998,12.34,1
Thunder Bay,NO2,ppb,1999,14.92,1
Thunder Bay,NO2,ppb,2000,12.25,1
Thunder Bay,NO2,ppb,2001,12.71,1
Thunder Bay,NO2,ppb,2003,11.04,1
Thunder Bay,NO2,ppb,2007,8.7,1
Thunder Bay,NO2,ppb,2008,8.1,1
Thunder Bay,NO2,ppb,2009,8.4,1
Thunder Bay,NO2,ppb,2010,7.8,1
Thunder Bay,NO2,ppb,2011,8.6,1
Thunder Bay,NO2,ppb,2012,7.3,1
Thunder Bay,NO2,ppb,2013,7.3,1
Thunder Bay,NO2,ppb,2014,7.7,1
Thunder Bay,NO2,ppb,2015,7.5,1
Thunder Bay,NO2,ppb,2016,7.1,1
Thunder Bay,NO2,ppb,2017,6.7,1
Thunder Bay,NO2,ppb,2018,7.5,1
Thunder Bay,NO2,ppb,2019,6.6,1
Thunder Bay,NO2,ppb,2020,6.1,1
Thunder Bay,NO2,ppb,2021,6.5,1
Thunder Bay,NO2,ppb,2022,7.0,1
Thunder Bay,NO2,ppb,2023,6.6,1
Toronto,NO2,ppb,1974,34.56,3
Toronto,NO2,ppb,1975,31.16,3
Toronto,NO2,ppb,1976,30.09,7
Toronto,NO2,ppb,1977,35.03,6
Toronto,NO2,ppb,1978,32.92,7
Toronto,NO2,ppb,1979,29.92,7
Toronto,NO2,ppb,1980,27.2,7
Toronto,NO2,ppb,1981,25.97,6
Toronto,NO2,ppb,1982,27.09,8
Toronto,NO2,ppb,1983,25.57,7
Toronto,NO2,ppb,1984,28.34,8
Toronto,NO2,ppb,1985,26.12,7
Toronto,NO2,ppb,1986,26.19,7
Toronto,NO2,ppb,1987,23.75,7
Toronto,NO2,ppb,1988,24.05,7
Toronto,NO2,ppb,1989,27.14,11
Toronto,NO2,ppb,1990,25.17,10
Toronto,NO2,ppb,1991,25.27,11
Toronto,NO2,ppb,1992,23.26,10
Toronto,NO2,ppb,1993,23.38,8
Toronto,NO2,ppb,1994,23.85,8
Toronto,NO2,ppb,1995,23.95,7
Toronto,NO2,ppb,1996,27.39,6
Toronto,NO2,ppb,1997,24.73,5
Toronto,NO2,ppb,1998,25.95,6
Toronto,NO2,ppb,1999,24.0,5
Toronto,NO2,ppb,2000,23.91,6
Toronto,NO2,ppb,2001,23.71,5
Toronto,NO2,ppb,2003,23.59,5
Toronto,NO2,ppb,2004,21.16,6
Toronto,NO2,ppb,2005,22.12,6
Toronto,NO2,ppb,2006,20.04,5
Toronto,NO2,ppb,2007,19.03,6
Toronto,NO2,ppb,2008,18.15,6
Toronto,NO2,ppb,2009,16.36,5
Toronto,NO2,ppb,2010,16.57,6
Toronto,NO2,ppb,2011,16.6,5
Toronto,NO2,ppb,2012,14.72,5
Toronto,NO2,ppb,2013,14.6,5
Toronto,NO2,ppb,2014,15.1,5
Toronto,NO2,ppb,2015,14.68,5
Toronto,NO2,ppb,2016,14.47,6
Toronto,NO2,ppb,2017,14.07,6
Toronto,NO2,ppb,2018,13.4,6
Toronto,NO2,ppb,2019,13.74,5
Toronto,NO2,ppb,2020,11.67,6
Toronto,NO2,ppb,2021,12.63,6
Toronto,NO2,ppb,2022,13.2,6
Toronto,NO2,ppb,2023,11.85,4
Toronto,NO2,ppb,2024,12.67,6
Vancouver,NO2,ppb,1978,25.43,2
Vancouver,NO2,ppb,1979,25.64,3
Vancouver,NO2,ppb,1980,20.58,2
Vancouver,NO2,ppb,1981,26.35,3
Vancouver,NO2,ppb,1982,24.67,2
Vancouver,NO2,ppb,1983,27.99,2
Vancouver,NO2,ppb,1984,29.24,3
Vancouver,NO2,ppb,1985,27.04,2
Vancouver,NO2,ppb,1986,32.32,1
Vancouver,NO2,ppb,1987,28.42,2
Vancouver,NO2,ppb,1988,28.74,2
Vancouver,NO2,ppb,1989,24.63,2
Vancouver,NO2,ppb,1990,25.44,4
Vancouver,NO2,ppb,1991,27.13,4
Vancouver,NO2,ppb,1992,23.93,5
Vancouver,NO2,ppb,1993,24.13,4
Vancouver,NO2,ppb,1994,21.37,4
Vancouver,NO2,ppb,1995,22.01,4
Vancouver,NO2,ppb,1996,22.0,4
Vancouver,NO2,ppb,1997,22.17,4
Vancouver,NO2,ppb,1998,21.93,4
Vancouver,NO2,ppb,1999,20.81,4
Vancouver,NO2,ppb,2000,21.16,4
Vancouver,NO2,ppb,2001,20.32,4
Vancouver,NO2,ppb,2003,19.7,4
Vancouver,NO2,ppb,2004,18.8,4
Vancouver,NO2,ppb,2005,14.61,17
Vancouver,NO2,ppb,2006,13.87,18
Vancouver,NO2,ppb,2007,13.31,18
Vancouver,NO2,ppb,2008,12.76,18
Vancouver,NO2,ppb,2009,16.88,4
Vancouver,NO2,ppb,2010,10.69,17
Vancouver,NO2,ppb,2011,10.64,18
Vancouver,NO2,ppb,2012,11.16,19
Vancouver,NO2,ppb,2013,11.13,19
Vancouver,NO2,ppb,2014,10.8,17
Vancouver,NO2,ppb,2015,14.37,3
Vancouver,NO2,ppb,2016,15.55,4
Vancouver,NO2,ppb,2017,16.8,4
Vancouver,NO2,ppb,2018,10.89,20
Vancouver,NO2,ppb,2019,14.78,4
Vancouver,NO2,ppb,2020,13.07,4
Vancouver,NO2,ppb,2021,13.68,4
Vancouver,NO2,ppb,2022,10.38,21
Vancouver,NO2,ppb,2023,9.28,20
Vancouver,NO2,ppb,2024,9.05,20
Victoria,NO2,ppb,1979,22.74,1
Victoria,NO2,ppb,1981,22.0,1
Victoria,NO2,ppb,1985,16.5,1
Victoria,NO2,ppb,1993,16.2,1
Victoria,NO2,ppb,1994,15.92,1
Victoria,NO2,ppb,1995,15.6,1
Victoria,NO2,ppb,1996,14.01,1
Victoria,NO2,ppb,1997,14.73,1
Victoria,NO2,ppb,1999,13.26,1
Victoria,NO2,ppb,2001,11.24,1
Victoria,NO2,ppb,2003,8.4,2
Victoria,NO2,ppb,2004,10.47,1
Victoria,NO2,ppb,2005,10.4,1
Victoria,NO2,ppb,2006,5.0,1
Victoria,NO2,ppb,2008,7.05,2
Victoria,NO2,ppb,2009,10.6,1
Victoria,NO2,ppb,2010,9.9,1
Victoria,NO2,ppb,2011,9.0,1
Victoria,NO2,ppb,2012,8.7,1
Victoria,NO2,ppb,2013,9.0,1
Victoria,NO2,ppb,2014,8.4,1
Victoria,NO2,ppb,2015,8.6,1
Victoria,NO2,ppb,2016,6.65,2
Victoria,NO2,ppb,2017,6.55,2
Victoria,NO2,ppb,2018,8.3,1
Victoria,NO2,ppb,2019,6.25,2
Victoria,NO2,ppb,2020,5.05,2
Victoria,NO2,ppb,2021,4.95,2
Victoria,NO2,ppb,2022,6.7,1
Victoria,NO2,ppb,2023,6.9,1
Victoria,NO2,ppb,2024,7.0,1
Windsor,NO2,ppb,1974,26.51,1
Windsor,NO2,ppb,1975,29.23,1
Windsor,NO2,ppb,1976,33.56,1
Windsor,NO2,ppb,1977,32.88,1
Windsor,NO2,ppb,1978,40.48,1
Windsor,NO2,ppb,1979,32.78,1
